categoty,analysis,method
SYSTEM_SETTINGS,D,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
LOCATION_INFORMATION,S,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,S,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,S,<android.location.LocationManager: java.lang.String getBestProvider(android.location.Criteria,boolean)>
LOCATION_INFORMATION,S,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,D,<android.telephony.TelephonyManager: int getPhoneType()>
LOCATION_INFORMATION,D,<android.telephony.TelephonyManager: int getNetworkType()>
LOCATION_INFORMATION,D,<android.location.LocationManager: java.lang.String getBestProvider(android.location.Criteria,boolean)>
NETWORK_INFORMATION,S,<android.view.View: int getWidth()>
NETWORK_INFORMATION,S,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,S,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,S,<android.net.Uri: android.net.Uri parse(java.lang.String)>
NETWORK_INFORMATION,S,<android.os.Bundle: java.util.ArrayList getIntegerArrayList(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
NETWORK_INFORMATION,S,<java.text.DateFormat: java.lang.String format(java.util.Date)>
NETWORK_INFORMATION,S,<android.view.View: int getVisibility()>
NETWORK_INFORMATION,S,<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
NETWORK_INFORMATION,S,<java.io.Reader: int read(char[])>
NETWORK_INFORMATION,S,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,S,<android.view.View: int getMeasuredHeight()>
NETWORK_INFORMATION,S,<java.util.ArrayList: java.lang.Object get(int)>
NETWORK_INFORMATION,S,<android.widget.AdapterView: java.lang.Object getItemAtPosition(int)>
NETWORK_INFORMATION,S,<org.json.JSONObject: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.Class: java.io.InputStream getResourceAsStream(java.lang.String)>
NETWORK_INFORMATION,S,<android.app.Activity: android.content.Intent getIntent()>
NETWORK_INFORMATION,S,<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
NETWORK_INFORMATION,S,<android.view.Window: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.view.View: int getId()>
NETWORK_INFORMATION,S,<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
NETWORK_INFORMATION,S,<android.view.animation.Transformation: android.graphics.Matrix getMatrix()>
NETWORK_INFORMATION,S,<android.content.Intent: android.os.Bundle getExtras()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,S,<android.view.View: int getHeight()>
NETWORK_INFORMATION,S,<android.view.View: android.content.Context getContext()>
NETWORK_INFORMATION,S,<java.net.URLConnection: java.io.InputStream getInputStream()>
NETWORK_INFORMATION,S,<android.telephony.TelephonyManager: java.lang.String getSubscriberId()>
NETWORK_INFORMATION,S,<java.util.zip.CheckedInputStream: java.util.zip.Checksum getChecksum()>
NETWORK_INFORMATION,S,<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>
NETWORK_INFORMATION,S,<android.view.View: int getMeasuredWidth()>
NETWORK_INFORMATION,S,<android.view.View: android.content.res.Resources getResources()>
NETWORK_INFORMATION,S,<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)>
NETWORK_INFORMATION,S,<android.view.Display: int getWidth()>
NETWORK_INFORMATION,S,<java.lang.String: byte[] getBytes(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.Context getBaseContext()>
NETWORK_INFORMATION,S,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,S,<java.util.Properties: java.lang.String getProperty(java.lang.String)>
NETWORK_INFORMATION,S,<java.net.HttpURLConnection: int getResponseCode()>
NETWORK_INFORMATION,S,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,S,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,S,<java.lang.Throwable: java.lang.String getMessage()>
NETWORK_INFORMATION,S,<android.animation.Animator: android.animation.Animator clone()>
