<android.graphics.Bitmap: android.graphics.Bitmap$Config getConfig()>
<android.webkit.WebHistoryItem: android.webkit.WebHistoryItem clone()>
<android.content.Intent: android.os.Bundle getExtras()>
<android.view.MotionEvent: float getX()>
<android.webkit.WebView: android.webkit.WebSettings getSettings()>
<android.graphics.Bitmap: byte[] getNinePatchChunk()>
<android.content.ContextWrapper: android.content.ContentResolver getContentResolver()>
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>
<java.lang.String: byte[] getBytes(java.lang.String)>
<android.view.MotionEvent: float getY()>
<java.io.File: java.lang.String getPath()>
<java.lang.StringBuilder: java.lang.String toString()>
<java.util.Locale: java.util.Locale getDefault()>
<android.view.ViewGroup: android.view.View getChildAt(int)>
<android.content.ContextWrapper: android.content.res.AssetManager getAssets()>
<java.util.Date: int getYear()>
<java.lang.Class: java.lang.ClassLoader getClassLoader()>
<android.hardware.SensorManager: java.util.List getSensorList(int)>
<java.lang.String: char[] toCharArray()>
<java.lang.Class: java.lang.String getSimpleName()>
<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
<java.util.Scanner: java.lang.Object next()>
<android.app.Notification: android.app.Notification clone()>
<android.view.View: android.content.Context getContext()>
<java.util.HashMap: java.lang.Object get(java.lang.Object)>
<android.widget.Toast: android.widget.Toast makeText(android.content.Context,java.lang.CharSequence,int)>
<android.view.KeyEvent: int getAction()>
<android.view.KeyEvent: int getKeyCode()>
<java.util.Scanner: java.util.regex.MatchResult match()>
<android.graphics.drawable.ShapeDrawable: android.graphics.Paint getPaint()>
<java.util.HashMap: java.util.Set entrySet()>
<android.view.animation.Animation: android.view.animation.Animation clone()>
<android.hardware.SensorManager: float[] getOrientation(float[],float[])>
<java.lang.Object: java.lang.Object clone()>
<android.location.Location: double getLatitude()>
<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
<java.lang.Short: short shortValue()>
<android.content.ContextWrapper: java.lang.String getPackageName()>
<java.lang.ClassLoader: java.io.InputStream getResourceAsStream(java.lang.String)>
<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
<java.util.Locale: java.lang.String getLanguage()>
<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])>
<android.view.MotionEvent: int getAction()>
<android.view.LayoutInflater: android.view.View inflate(int,android.view.ViewGroup)>
<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
<android.view.Display: int getOrientation()>
<java.net.HttpURLConnection: int getResponseCode()>
<java.io.File: java.lang.String[] list()>
<android.webkit.WebView: java.lang.String getUrl()>
<android.graphics.Paint: int getTextWidths(java.lang.String,float[])>
<android.view.View: int getId()>
<android.content.Context: java.lang.String getString(int)>
<java.nio.Buffer: java.nio.Buffer clear()>
<android.hardware.SensorManager: boolean getRotationMatrix(float[],float[],float[],float[])>
<java.text.NumberFormat: java.lang.String format(long)>
<android.os.Environment: java.lang.String getExternalStorageState()>
<java.lang.Long: long longValue()>
<android.view.Display: int getWidth()>
<android.content.ContextWrapper: android.content.pm.PackageManager getPackageManager()>
<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromStream(java.io.InputStream,java.lang.String)>
<java.nio.charset.Charset: java.nio.charset.Charset defaultCharset()>
<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)>
<java.net.URLConnection: java.io.OutputStream getOutputStream()>
<android.content.res.AssetFileDescriptor: long getStartOffset()>
<android.os.Looper: android.os.Looper getMainLooper()>
<java.nio.Buffer: java.nio.Buffer flip()>
<java.io.File: java.lang.String getAbsolutePath()>
<java.io.File: java.io.File getParentFile()>
<java.util.ArrayList: java.lang.Object get(int)>
<android.app.Dialog: android.view.Window getWindow()>
<android.app.Activity: android.content.Intent getIntent()>
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int[],int,int,android.graphics.Bitmap$Config)>
<java.util.Date: long getTime()>
<java.net.URLConnection: java.io.InputStream getInputStream()>
<java.lang.Class: java.lang.reflect.Field getDeclaredField(java.lang.String)>
<java.net.URL: java.lang.String getHost()>
<javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>
<android.telephony.TelephonyManager: java.lang.String getDeviceId()>
<android.os.Environment: java.io.File getExternalStorageDirectory()>
<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
<android.provider.Settings$System: java.lang.String getString(android.content.ContentResolver,java.lang.String)>
<android.view.LayoutInflater: android.view.View inflate(int,android.view.ViewGroup,boolean)>
<android.content.ComponentName: android.content.ComponentName clone()>
<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()>
<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
<android.content.res.Resources: android.util.DisplayMetrics getDisplayMetrics()>
<android.net.NetworkInfo: android.net.NetworkInfo$State getState()>
<android.animation.Animator: android.animation.Animator clone()>
<android.util.SparseArray: java.lang.Object get(int)>
<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int[])>
<android.os.PowerManager: android.os.PowerManager$WakeLock newWakeLock(int,java.lang.String)>
<android.net.Uri$Builder: android.net.Uri build()>
<java.lang.Throwable: java.lang.String getMessage()>
<android.app.Activity: android.view.Window getWindow()>
<android.view.View$MeasureSpec: int getSize(int)>
<javax.microedition.khronos.egl.EGLContext: javax.microedition.khronos.egl.EGL getEGL()>
<android.content.ContextWrapper: android.content.Context getApplicationContext()>
<java.lang.String: java.lang.String trim()>
<java.util.Stack: java.lang.Object pop()>
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
<java.lang.Thread: java.lang.Thread$UncaughtExceptionHandler getDefaultUncaughtExceptionHandler()>
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
<java.lang.Enum: java.lang.String toString()>
<java.io.FileInputStream: java.io.FileDescriptor getFD()>
<android.view.MotionEvent: long getDownTime()>
<android.app.Activity: android.view.WindowManager getWindowManager()>
<android.preference.PreferenceManager: android.content.SharedPreferences getDefaultSharedPreferences(android.content.Context)>
<android.location.LocationManager: java.lang.String getBestProvider(android.location.Criteria,boolean)>
<android.provider.Settings$Secure: java.lang.String getString(android.content.ContentResolver,java.lang.String)>
<android.app.AlertDialog$Builder: android.app.AlertDialog create()>
<java.io.ByteArrayOutputStream: byte[] toByteArray()>
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
<android.view.SurfaceView: android.view.SurfaceHolder getHolder()>
<android.location.Location: float getAccuracy()>
<android.widget.RemoteViews: android.widget.RemoteViews clone()>
<android.view.ViewGroup: int getChildCount()>
<android.graphics.drawable.shapes.RectShape: android.graphics.drawable.shapes.RectShape clone()>
<android.graphics.Bitmap: int getWidth()>
<android.webkit.WebBackForwardList: android.webkit.WebBackForwardList clone()>
<android.graphics.Bitmap: int getHeight()>
<android.graphics.drawable.shapes.Shape: android.graphics.drawable.shapes.Shape clone()>
<android.net.Uri: android.net.Uri parse(java.lang.String)>
<java.util.Locale: java.lang.String getCountry()>
<android.util.SparseArray: android.util.SparseArray clone()>
<android.view.View: java.lang.Object getTag()>
<android.app.PendingIntent: android.app.PendingIntent getActivity(android.content.Context,int,android.content.Intent,int)>
<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
<java.lang.Class: java.lang.reflect.Method getDeclaredMethod(java.lang.String,java.lang.Class[])>
<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
<android.view.animation.AnimationUtils: android.view.animation.Animation loadAnimation(android.content.Context,int)>
<android.hardware.Sensor: int getType()>
<java.text.NumberFormat: java.text.NumberFormat getIntegerInstance()>
<android.os.HandlerThread: android.os.Looper getLooper()>
<android.content.ContextWrapper: android.content.pm.ApplicationInfo getApplicationInfo()>
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>
<java.util.HashSet: java.util.Iterator iterator()>
<android.view.Window: android.view.WindowManager$LayoutParams getAttributes()>
<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
<android.view.View$MeasureSpec: int getMode(int)>
<java.util.Scanner: java.lang.String nextLine()>
<java.nio.ByteBuffer: java.nio.ByteBuffer put(java.nio.ByteBuffer)>
