<java.util.TimeZone: java.util.TimeZone getTimeZone(java.lang.String)>
<android.webkit.WebHistoryItem: android.webkit.WebHistoryItem clone()>
<android.content.res.Resources: java.lang.String getResourceName(int)>
<android.view.MotionEvent: int getPointerCount()>
<android.content.Intent: android.os.Bundle getExtras()>
<java.net.URI: java.lang.String getPath()>
<android.view.MotionEvent: float getX()>
<android.webkit.WebView: android.webkit.WebSettings getSettings()>
<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>
<android.graphics.Bitmap: byte[] getNinePatchChunk()>
<java.lang.Throwable: java.lang.StackTraceElement[] getStackTrace()>
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>
<java.lang.String: byte[] getBytes(java.lang.String)>
<android.view.MotionEvent: float getY()>
<javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>
<java.io.File: java.lang.String getPath()>
<java.util.Locale: java.util.Locale getDefault()>
<java.lang.StringBuilder: java.lang.String toString()>
<android.view.ViewGroup: android.view.View getChildAt(int)>
<android.webkit.WebView: java.lang.String getTitle()>
<java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>
<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
<java.util.TimeZone: java.lang.String getID()>
<android.view.View: android.content.Context getContext()>
<java.util.HashMap: java.lang.Object get(java.lang.Object)>
<android.widget.Toast: android.widget.Toast makeText(android.content.Context,java.lang.CharSequence,int)>
<android.view.KeyEvent: int getAction()>
<android.view.KeyEvent: int getKeyCode()>
<android.content.Context: java.lang.CharSequence getText(int)>
<java.net.URI: java.lang.String getScheme()>
<java.security.MessageDigest: byte[] digest()>
<android.view.View: int getVisibility()>
<java.util.Calendar: java.util.Calendar getInstance()>
<java.util.TimeZone: java.util.TimeZone getDefault()>
<android.view.animation.Animation: android.view.animation.Animation clone()>
<android.location.Location: double getLatitude()>
<java.lang.Object: java.lang.Object clone()>
<java.math.BigInteger: byte[] toByteArray()>
<java.lang.Short: short shortValue()>
<android.content.ContextWrapper: java.lang.String getPackageName()>
