<java.nio.charset.Charset: java.lang.String name()>
<android.webkit.WebHistoryItem: android.webkit.WebHistoryItem clone()>
<android.content.Intent: android.os.Bundle getExtras()>
<java.net.URI: java.lang.String getPath()>
<android.view.MotionEvent: float getX()>
<android.webkit.WebView: android.webkit.WebSettings getSettings()>
<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>
<android.app.Activity: android.content.SharedPreferences getPreferences(int)>
<android.graphics.Bitmap: byte[] getNinePatchChunk()>
<java.lang.Throwable: java.lang.StackTraceElement[] getStackTrace()>
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>
<android.os.Bundle: android.os.Parcelable getParcelable(java.lang.String)>
<java.lang.String: byte[] getBytes(java.lang.String)>
<android.view.MotionEvent: float getY()>
<java.io.File: java.lang.String getPath()>
<java.lang.StringBuilder: java.lang.String toString()>
<java.util.Locale: java.util.Locale getDefault()>
<javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>
<android.view.ViewGroup: android.view.View getChildAt(int)>
<android.content.ContextWrapper: android.content.res.AssetManager getAssets()>
<java.util.Date: int getYear()>
<java.lang.Class: java.lang.ClassLoader getClassLoader()>
<java.net.URLConnection: int getContentLength()>
<java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>
<java.lang.String: char[] toCharArray()>
<java.lang.Class: java.lang.String getSimpleName()>
<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
<android.content.Intent: java.lang.String getAction()>
<android.view.View: android.graphics.drawable.Drawable getBackground()>
<java.util.Scanner: java.lang.Object next()>
<java.util.TimeZone: java.lang.String getID()>
<android.app.Notification: android.app.Notification clone()>
<android.view.View: android.content.Context getContext()>
<java.text.DateFormat: java.util.Date parse(java.lang.String)>
<java.util.HashMap: java.lang.Object get(java.lang.Object)>
<android.widget.Toast: android.widget.Toast makeText(android.content.Context,java.lang.CharSequence,int)>
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>
<java.net.URI: java.lang.String getScheme()>
<java.security.MessageDigest: byte[] digest()>
<java.util.Calendar: java.util.Calendar getInstance()>
<java.util.TimeZone: java.util.TimeZone getDefault()>
<android.media.AudioManager: int getStreamVolume(int)>
<android.view.animation.Animation: android.view.animation.Animation clone()>
<android.location.Location: double getLatitude()>
<java.lang.Object: java.lang.Object clone()>
<java.math.BigInteger: byte[] toByteArray()>
<java.util.Random: long nextLong()>
<java.security.Signature: java.security.Signature getInstance(java.lang.String)>
<java.lang.Short: short shortValue()>
<android.content.ContextWrapper: java.lang.String getPackageName()>
<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
<java.lang.ClassLoader: java.io.InputStream getResourceAsStream(java.lang.String)>
<java.lang.StackTraceElement: int getLineNumber()>
<java.util.Locale: java.lang.String getLanguage()>
<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])>
<android.view.MotionEvent: int getAction()>
<android.view.LayoutInflater: android.view.View inflate(int,android.view.ViewGroup)>
<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
<android.widget.ViewAnimator: int getDisplayedChild()>
