categoty,analysis,method
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,S,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,S,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int[],int,int,int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,S,<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: int getAction()>
NETWORK_INFORMATION,S,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,S,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: float getY()>
NETWORK_INFORMATION,S,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,S,<android.animation.Animator: android.animation.Animator clone()>
NETWORK_INFORMATION,S,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,S,<java.lang.StringBuffer: java.lang.String toString()>
NETWORK_INFORMATION,S,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int)>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.Context createPackageContext(java.lang.String,int)>
NETWORK_INFORMATION,S,<android.media.AudioManager: int getStreamVolume(int)>
NETWORK_INFORMATION,S,<android.view.View: int getId()>
NETWORK_INFORMATION,S,<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
NETWORK_INFORMATION,S,<java.util.Vector: java.lang.Object get(int)>
NETWORK_INFORMATION,S,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.MotionEvent: float getX()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,S,<android.os.PowerManager: android.os.PowerManager$WakeLock newWakeLock(int,java.lang.String)>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,S,<android.app.AlertDialog$Builder: android.app.AlertDialog create()>
NETWORK_INFORMATION,S,<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()>
NETWORK_INFORMATION,D,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,D,<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
NETWORK_INFORMATION,D,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,D,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,D,<java.security.Provider: java.util.Set entrySet()>
NETWORK_INFORMATION,D,<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()>
NETWORK_INFORMATION,D,<android.view.View: int getId()>
