categoty,analysis,method
LOCATION_INFORMATION,S,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,S,<android.location.Location: double getLongitude()>
SYSTEM_SETTINGS,S,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
SYSTEM_SETTINGS,S,<android.view.accessibility.AccessibilityManager: java.util.List getEnabledAccessibilityServiceList(int)>
NETWORK_INFORMATION,S,<android.view.View: int getWidth()>
NETWORK_INFORMATION,S,<android.support.v4.view.PagerAdapter: float getPageWidth(int)>
NETWORK_INFORMATION,S,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,S,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,S,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,S,<org.json.JSONArray: org.json.JSONArray put(long)>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,S,<android.view.ViewConfiguration: int getScaledDoubleTapSlop()>
NETWORK_INFORMATION,S,<android.view.View$AccessibilityDelegate: android.view.accessibility.AccessibilityNodeProvider getAccessibilityNodeProvider(android.view.View)>
NETWORK_INFORMATION,S,<android.support.v4.view.accessibility.AccessibilityNodeInfoCompat: java.lang.CharSequence getContentDescription()>
NETWORK_INFORMATION,S,<android.graphics.drawable.Drawable: int getMinimumWidth()>
NETWORK_INFORMATION,S,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,S,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,S,<java.io.Reader: int read(char[])>
NETWORK_INFORMATION,S,<android.view.View: int getImportantForAccessibility()>
NETWORK_INFORMATION,S,<android.support.v4.view.ViewConfigurationCompat: int getScaledPagingTouchSlop(android.view.ViewConfiguration)>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,S,<java.nio.Buffer: java.nio.Buffer rewind()>
NETWORK_INFORMATION,S,<android.view.View: int getLayerType()>
NETWORK_INFORMATION,S,<org.json.JSONArray: org.json.JSONArray put(double)>
NETWORK_INFORMATION,S,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,S,<java.net.URL: java.lang.String getFile()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityEvent: int getRecordCount()>
NETWORK_INFORMATION,S,<java.lang.Thread: long getId()>
NETWORK_INFORMATION,S,<android.net.Uri$Builder: java.lang.String toString()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.widget.TextView: android.content.res.ColorStateList getTextColors()>
NETWORK_INFORMATION,S,<java.text.Collator: int compare(java.lang.Object,java.lang.Object)>
NETWORK_INFORMATION,S,<android.support.v4.view.accessibility.AccessibilityRecordCompatIcs: java.lang.CharSequence getContentDescription(java.lang.Object)>
NETWORK_INFORMATION,S,<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>
NETWORK_INFORMATION,S,<android.widget.AdapterView: int getFirstVisiblePosition()>
NETWORK_INFORMATION,S,<android.app.Activity: android.app.ActionBar getActionBar()>
NETWORK_INFORMATION,S,<android.net.Uri: java.lang.String encode(java.lang.String,java.lang.String)>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityRecord: int getToIndex()>
NETWORK_INFORMATION,S,<android.app.Activity: android.content.Intent getParentActivityIntent()>
NETWORK_INFORMATION,S,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,S,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,S,<android.app.Activity: java.lang.Object getLastNonConfigurationInstance()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getAction()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityRecord: int getMaxScrollX()>
NETWORK_INFORMATION,S,<android.webkit.CookieSyncManager: android.webkit.CookieSyncManager createInstance(android.content.Context)>
NETWORK_INFORMATION,S,<java.lang.Float: double doubleValue()>
NETWORK_INFORMATION,S,<java.net.HttpURLConnection: java.lang.String getRequestMethod()>
NETWORK_INFORMATION,S,<java.util.AbstractQueue: java.lang.Object remove()>
NETWORK_INFORMATION,S,<java.util.concurrent.FutureTask: java.lang.Object get(long,java.util.concurrent.TimeUnit)>
NETWORK_INFORMATION,S,<java.util.concurrent.FutureTask: java.lang.Object get()>
NETWORK_INFORMATION,S,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,S,<android.content.res.TypedArray: int getInteger(int,int)>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getContentDescription()>
NETWORK_INFORMATION,S,<android.widget.OverScroller: int getCurrX()>
NETWORK_INFORMATION,S,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,S,<android.content.Intent: android.os.Parcelable getParcelableExtra(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.Throwable: java.lang.Throwable getCause()>
NETWORK_INFORMATION,S,<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable getCurrent()>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingTop()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getClassName()>
NETWORK_INFORMATION,S,<android.view.View: int getOverScrollMode()>
NETWORK_INFORMATION,S,<org.json.JSONObject: java.lang.Object get(java.lang.String)>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getText()>
NETWORK_INFORMATION,S,<android.app.Activity: android.content.ComponentName getCallingActivity()>
NETWORK_INFORMATION,S,<android.os.Bundle: java.lang.String toString()>
NETWORK_INFORMATION,S,<java.security.Signature: java.security.Signature getInstance(java.lang.String)>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.res.AssetManager getAssets()>
NETWORK_INFORMATION,S,<android.app.Dialog: android.os.Bundle onSaveInstanceState()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: int getPointerCount()>
NETWORK_INFORMATION,S,<android.support.v4.view.AccessibilityDelegateCompat: android.support.v4.view.accessibility.AccessibilityNodeProviderCompat getAccessibilityNodeProvider(android.view.View)>
NETWORK_INFORMATION,S,<android.view.VelocityTracker: float getYVelocity()>
NETWORK_INFORMATION,S,<java.text.DateFormat: java.lang.String format(java.util.Date)>
NETWORK_INFORMATION,S,<org.json.JSONObject: org.json.JSONObject getJSONObject(java.lang.String)>
NETWORK_INFORMATION,S,<android.accessibilityservice.AccessibilityServiceInfo: java.lang.String getId()>
NETWORK_INFORMATION,S,<android.widget.TextView: int getBaseline()>
NETWORK_INFORMATION,S,<android.net.NetworkInfo: int getType()>
NETWORK_INFORMATION,S,<android.telephony.TelephonyManager: java.lang.String getDeviceId()>
NETWORK_INFORMATION,S,<java.lang.reflect.Method: java.lang.annotation.Annotation getAnnotation(java.lang.Class)>
NETWORK_INFORMATION,S,<java.util.AbstractList: java.util.ListIterator listIterator(int)>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityRecord: int getWindowId()>
NETWORK_INFORMATION,S,<android.view.AbsSavedState: android.os.Parcelable getSuperState()>
NETWORK_INFORMATION,S,<android.widget.Scroller: int getCurrY()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getPackageName()>
NETWORK_INFORMATION,S,<android.os.Handler: android.os.Looper getLooper()>
NETWORK_INFORMATION,S,<android.app.Activity: android.content.Intent getIntent()>
NETWORK_INFORMATION,S,<android.support.v4.view.ViewCompat$BaseViewCompatImpl: long getFrameTime()>
NETWORK_INFORMATION,S,<java.util.Random: long nextLong()>
NETWORK_INFORMATION,S,<android.graphics.drawable.Drawable: int getChangingConfigurations()>
NETWORK_INFORMATION,S,<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
NETWORK_INFORMATION,S,<android.webkit.CookieManager: android.webkit.CookieManager getInstance()>
NETWORK_INFORMATION,S,<java.io.ObjectStreamClass: java.lang.String getName()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getType()>
NETWORK_INFORMATION,S,<android.view.View: int getMeasuredWidth()>
NETWORK_INFORMATION,S,<android.view.View: android.view.ViewParent getParent()>
NETWORK_INFORMATION,S,<android.view.VelocityTracker: float getYVelocity(int)>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.Context getBaseContext()>
NETWORK_INFORMATION,S,<android.support.v4.view.ViewCompat$HCViewCompatImpl: int getLayerType(android.view.View)>
NETWORK_INFORMATION,S,<java.util.concurrent.ConcurrentHashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,S,<android.view.ViewConfiguration: int getScaledTouchSlop()>
NETWORK_INFORMATION,S,<android.view.ViewGroup: android.view.View findFocus()>
NETWORK_INFORMATION,S,<java.net.Socket: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityNodeInfo: int getMovementGranularities()>
NETWORK_INFORMATION,S,<android.os.Bundle: long getLong(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int)>
NETWORK_INFORMATION,S,<java.nio.ByteBuffer: java.nio.ByteBuffer get(byte[],int,int)>
NETWORK_INFORMATION,S,<android.animation.Animator: android.animation.Animator clone()>
NETWORK_INFORMATION,S,<java.util.UUID: java.lang.String toString()>
NETWORK_INFORMATION,S,<java.lang.reflect.Method: java.lang.String getName()>
NETWORK_INFORMATION,S,<java.io.File: java.io.File[] listFiles()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String[] getStringArrayExtra(java.lang.String)>
