categoty,analysis,method
SYSTEM_SETTINGS,S,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
ACCOUNT_INFORMATION,S,<android.accounts.AccountManager: android.accounts.Account[] getAccountsByType(java.lang.String)>
ACCOUNT_INFORMATION,S,<android.accounts.AccountManager: android.accounts.AccountManager get(android.content.Context)>
ACCOUNT_INFORMATION,D,<android.accounts.AccountManager: android.accounts.Account[] getAccountsByType(java.lang.String)>
ACCOUNT_INFORMATION,D,<android.accounts.AccountManager: android.accounts.AccountManager get(android.content.Context)>
NETWORK_INFORMATION,S,<android.view.View: int getWidth()>
NETWORK_INFORMATION,S,<android.os.ServiceManager: android.os.IBinder getService(java.lang.String)>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>
NETWORK_INFORMATION,S,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,S,<java.util.HashMap: java.util.Collection values()>
NETWORK_INFORMATION,S,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,S,<android.widget.RemoteViews: java.lang.String getPackage()>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.reflect.Field getDeclaredField(java.lang.String)>
NETWORK_INFORMATION,S,<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: int getPointerId(int)>
NETWORK_INFORMATION,S,<android.content.res.Resources: java.lang.String getResourceTypeName(int)>
NETWORK_INFORMATION,S,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,S,<android.os.Parcel: android.os.Parcelable readParcelable(java.lang.ClassLoader)>
NETWORK_INFORMATION,S,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getScheme()>
NETWORK_INFORMATION,S,<android.view.View: int getMeasuredHeight()>
NETWORK_INFORMATION,S,<android.content.res.Resources: boolean getBoolean(int)>
NETWORK_INFORMATION,S,<android.view.animation.AnimationUtils: android.view.animation.Animation loadAnimation(android.content.Context,int)>
NETWORK_INFORMATION,S,<android.view.FocusFinder: android.view.FocusFinder getInstance()>
NETWORK_INFORMATION,S,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter)>
NETWORK_INFORMATION,S,<android.widget.ArrayAdapter: android.content.Context getContext()>
NETWORK_INFORMATION,S,<android.view.LayoutInflater: android.view.LayoutInflater$Factory getFactory()>
NETWORK_INFORMATION,S,<android.preference.PreferenceActivity: android.preference.PreferenceActivity$Header onGetNewHeader()>
NETWORK_INFORMATION,S,<android.view.ViewGroup: int getDescendantFocusability()>
NETWORK_INFORMATION,S,<android.view.View: int getId()>
NETWORK_INFORMATION,S,<android.view.View: int getScrollY()>
NETWORK_INFORMATION,S,<android.net.Uri: android.net.Uri withAppendedPath(android.net.Uri,java.lang.String)>
NETWORK_INFORMATION,S,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,S,<android.view.View: int getHeight()>
NETWORK_INFORMATION,S,<java.text.NumberFormat: java.text.NumberFormat getInstance(java.util.Locale)>
NETWORK_INFORMATION,S,<android.view.View: int getRight()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String resolveTypeIfNeeded(android.content.ContentResolver)>
NETWORK_INFORMATION,S,<android.os.Bundle: android.util.SparseArray getSparseParcelableArray(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.View: android.content.Context getContext()>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingLeft()>
NETWORK_INFORMATION,S,<android.preference.ListPreference: java.lang.CharSequence[] getEntries()>
NETWORK_INFORMATION,S,<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()>
NETWORK_INFORMATION,S,<android.preference.DialogPreference: java.lang.CharSequence getDialogMessage()>
NETWORK_INFORMATION,S,<android.content.Intent: android.net.Uri getData()>
NETWORK_INFORMATION,S,<android.view.Window: android.view.WindowManager$LayoutParams getAttributes()>
NETWORK_INFORMATION,S,<android.view.View: android.content.res.Resources getResources()>
NETWORK_INFORMATION,S,<android.widget.Scroller: int getCurrX()>
NETWORK_INFORMATION,S,<android.animation.ValueAnimator: long getFrameDelay()>
NETWORK_INFORMATION,S,<android.preference.ListPreference: java.lang.CharSequence getEntry()>
NETWORK_INFORMATION,S,<android.preference.PreferenceGroup: android.preference.Preference getPreference(int)>
NETWORK_INFORMATION,S,<android.app.Activity: android.app.ActionBar getActionBar()>
NETWORK_INFORMATION,S,<android.appwidget.AppWidgetHost: android.appwidget.AppWidgetHostView createView(android.content.Context,int,android.appwidget.AppWidgetProviderInfo)>
NETWORK_INFORMATION,S,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,S,<android.widget.TabHost: java.lang.String getCurrentTabTag()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: int getAction()>
NETWORK_INFORMATION,S,<android.content.res.Resources: java.lang.String getResourceName(int)>
NETWORK_INFORMATION,S,<android.app.Activity: java.lang.Object getLastNonConfigurationInstance()>
NETWORK_INFORMATION,S,<android.content.res.Resources: java.lang.String getString(int)>
NETWORK_INFORMATION,S,<java.lang.reflect.Field: int getInt(java.lang.Object)>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getAction()>
NETWORK_INFORMATION,S,<android.preference.PreferenceActivity$Header: java.lang.CharSequence getTitle(android.content.res.Resources)>
NETWORK_INFORMATION,S,<android.view.View: int getScrollX()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: float getY()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: float getY(int)>
NETWORK_INFORMATION,S,<android.view.ViewGroup: int getChildCount()>
NETWORK_INFORMATION,S,<java.lang.Long: long longValue()>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.Object newInstance()>
NETWORK_INFORMATION,S,<java.lang.Throwable: java.lang.String getMessage()>
NETWORK_INFORMATION,S,<android.preference.Preference: int getPersistedInt(int)>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.pm.PackageManager getPackageManager()>
NETWORK_INFORMATION,S,<android.content.Intent: java.util.Set getCategories()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.MenuInflater getMenuInflater()>
