categoty,analysis,method
CALENDAR_INFORMATION,S,<java.util.Calendar: java.util.Date getTime()>
CALENDAR_INFORMATION,S,<java.util.Calendar: java.util.Calendar getInstance()>
CALENDAR_INFORMATION,S,<java.util.Calendar: int get(int)>
NETWORK_INFORMATION,S,<android.view.View: int getWidth()>
NETWORK_INFORMATION,S,<java.lang.Integer: float floatValue()>
NETWORK_INFORMATION,S,<android.support.v4.view.PagerAdapter: float getPageWidth(int)>
NETWORK_INFORMATION,S,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,S,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,S,<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,S,<android.view.ViewConfiguration: int getScaledDoubleTapSlop()>
NETWORK_INFORMATION,S,<android.view.View$AccessibilityDelegate: android.view.accessibility.AccessibilityNodeProvider getAccessibilityNodeProvider(android.view.View)>
NETWORK_INFORMATION,S,<android.support.v4.view.accessibility.AccessibilityNodeInfoCompat: java.lang.CharSequence getContentDescription()>
NETWORK_INFORMATION,S,<android.os.StrictMode$VmPolicy$Builder: android.os.StrictMode$VmPolicy$Builder penaltyLog()>
NETWORK_INFORMATION,S,<android.graphics.drawable.Drawable: int getMinimumWidth()>
NETWORK_INFORMATION,S,<android.webkit.ConsoleMessage: java.lang.String message()>
NETWORK_INFORMATION,S,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,S,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,S,<android.content.ContentProvider: android.content.Context getContext()>
NETWORK_INFORMATION,S,<android.view.View: int getImportantForAccessibility()>
NETWORK_INFORMATION,S,<android.support.v4.view.ViewConfigurationCompat: int getScaledPagingTouchSlop(android.view.ViewConfiguration)>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,S,<android.view.View: int getLayerType()>
NETWORK_INFORMATION,S,<java.lang.Package: java.lang.String getName()>
NETWORK_INFORMATION,S,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,S,<android.widget.AutoCompleteTextView: android.widget.ListAdapter getAdapter()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityEvent: int getRecordCount()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
NETWORK_INFORMATION,S,<android.widget.TextView: android.content.res.ColorStateList getTextColors()>
NETWORK_INFORMATION,S,<android.support.v4.view.accessibility.AccessibilityRecordCompatIcs: java.lang.CharSequence getContentDescription(java.lang.Object)>
NETWORK_INFORMATION,S,<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>
NETWORK_INFORMATION,S,<android.app.Activity: android.app.ActionBar getActionBar()>
NETWORK_INFORMATION,S,<android.net.Uri: java.lang.String encode(java.lang.String,java.lang.String)>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityRecord: int getToIndex()>
NETWORK_INFORMATION,S,<android.app.Activity: android.content.Intent getParentActivityIntent()>
NETWORK_INFORMATION,S,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,S,<android.os.AsyncTask: android.os.AsyncTask$Status getStatus()>
NETWORK_INFORMATION,S,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,S,<android.app.Activity: java.lang.Object getLastNonConfigurationInstance()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getAction()>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityRecord: int getMaxScrollX()>
NETWORK_INFORMATION,S,<android.app.ActivityGroup: android.app.LocalActivityManager getLocalActivityManager()>
NETWORK_INFORMATION,S,<java.math.BigInteger: byte[] toByteArray()>
NETWORK_INFORMATION,S,<java.util.concurrent.FutureTask: java.lang.Object get(long,java.util.concurrent.TimeUnit)>
NETWORK_INFORMATION,S,<android.preference.PreferenceManager: android.content.SharedPreferences getDefaultSharedPreferences(android.content.Context)>
NETWORK_INFORMATION,S,<java.util.concurrent.FutureTask: java.lang.Object get()>
NETWORK_INFORMATION,S,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,S,<android.content.res.TypedArray: int getInteger(int,int)>
NETWORK_INFORMATION,S,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getContentDescription()>
NETWORK_INFORMATION,S,<android.widget.OverScroller: int getCurrX()>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.Package getPackage()>
NETWORK_INFORMATION,S,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,S,<android.content.Intent: android.os.Parcelable getParcelableExtra(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.Throwable: java.lang.Throwable getCause()>
