categoty,analysis,method
CALENDAR_INFORMATION,S,<java.util.Calendar: java.util.Date getTime()>
CALENDAR_INFORMATION,S,<java.util.Calendar: java.util.TimeZone getTimeZone()>
LOCATION_INFORMATION,S,<android.location.Location: float getAccuracy()>
LOCATION_INFORMATION,S,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,S,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,S,<android.location.Location: long getTime()>
SYSTEM_SETTINGS,S,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>
NETWORK_INFORMATION,S,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,S,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,S,<java.util.HashMap: java.util.Collection values()>
NETWORK_INFORMATION,S,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,S,<java.util.LinkedList: java.lang.Object getFirst()>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,S,<android.webkit.WebSettings: java.lang.String getUserAgentString()>
NETWORK_INFORMATION,S,<javax.xml.parsers.DocumentBuilder: org.w3c.dom.Document parse(java.io.InputStream)>
NETWORK_INFORMATION,S,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,S,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,S,<java.lang.System: java.lang.String getProperty(java.lang.String,java.lang.String)>
NETWORK_INFORMATION,S,<android.os.Bundle: java.util.Set keySet()>
NETWORK_INFORMATION,S,<java.io.ByteArrayOutputStream: java.lang.String toString()>
NETWORK_INFORMATION,S,<java.util.Locale: java.util.Locale getDefault()>
NETWORK_INFORMATION,S,<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,S,<android.content.Intent: android.os.Bundle getBundleExtra(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.ThreadLocal: java.lang.Object get()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,S,<java.text.NumberFormat: java.text.NumberFormat getInstance(java.util.Locale)>
NETWORK_INFORMATION,S,<java.util.HashMap: java.util.Set entrySet()>
NETWORK_INFORMATION,S,<android.view.View: android.content.Context getContext()>
NETWORK_INFORMATION,S,<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.View: android.content.res.Resources getResources()>
NETWORK_INFORMATION,S,<java.io.File: java.lang.String getParent()>
NETWORK_INFORMATION,S,<org.xml.sax.InputSource: java.lang.String getSystemId()>
NETWORK_INFORMATION,S,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,S,<android.media.AudioManager: int getMode()>
NETWORK_INFORMATION,S,<java.util.LinkedList: java.lang.Object getLast()>
NETWORK_INFORMATION,S,<java.lang.ref.Reference: java.lang.Object get()>
