categoty,analysis,method
NETWORK_INFORMATION,S,<android.view.View: int getWidth()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>
NETWORK_INFORMATION,S,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,S,<android.widget.CursorAdapter: android.database.Cursor getCursor()>
NETWORK_INFORMATION,S,<android.view.ViewConfiguration: int getLongPressTimeout()>
NETWORK_INFORMATION,S,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,S,<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>
NETWORK_INFORMATION,S,<android.graphics.drawable.shapes.Shape: android.graphics.drawable.shapes.Shape clone()>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,S,<android.view.MotionEvent: int getPointerId(int)>
NETWORK_INFORMATION,S,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,S,<android.os.Parcel: android.os.Parcelable readParcelable(java.lang.ClassLoader)>
NETWORK_INFORMATION,S,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,S,<android.view.View: int getMeasuredHeight()>
NETWORK_INFORMATION,S,<android.view.FocusFinder: android.view.FocusFinder getInstance()>
NETWORK_INFORMATION,S,<android.content.ContextWrapper: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter)>
NETWORK_INFORMATION,S,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,S,<android.view.ViewConfiguration: int getScaledMinimumFlingVelocity()>
NETWORK_INFORMATION,S,<android.view.View: android.graphics.Bitmap getDrawingCache()>
NETWORK_INFORMATION,S,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,S,<android.app.PendingIntent: android.app.PendingIntent getService(android.content.Context,int,android.content.Intent,int)>
NETWORK_INFORMATION,S,<android.widget.AbsListView: int getCheckedItemPosition()>
NETWORK_INFORMATION,S,<android.view.ViewGroup: int getDescendantFocusability()>
NETWORK_INFORMATION,S,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,S,<android.view.View: int getId()>
NETWORK_INFORMATION,S,<android.view.View: int getScrollY()>
NETWORK_INFORMATION,S,<android.view.View: int getHeight()>
NETWORK_INFORMATION,S,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,S,<android.view.View: int getRight()>
NETWORK_INFORMATION,S,<android.widget.TextView: android.graphics.Typeface getTypeface()>
NETWORK_INFORMATION,S,<android.view.View: android.content.Context getContext()>
NETWORK_INFORMATION,S,<android.appwidget.AppWidgetManager: int[] getAppWidgetIds(android.content.ComponentName)>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingLeft()>
NETWORK_INFORMATION,S,<android.view.View: android.view.ViewGroup$LayoutParams getLayoutParams()>
NETWORK_INFORMATION,S,<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>
NETWORK_INFORMATION,S,<android.widget.AdapterView: int getFirstVisiblePosition()>
NETWORK_INFORMATION,S,<android.widget.ListView: int getHeaderViewsCount()>
NETWORK_INFORMATION,S,<android.widget.Scroller: int getCurrX()>
NETWORK_INFORMATION,S,<android.view.View: android.content.res.Resources getResources()>
NETWORK_INFORMATION,S,<android.preference.ListPreference: java.lang.CharSequence getEntry()>
NETWORK_INFORMATION,S,<android.app.Activity: android.app.ActionBar getActionBar()>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap)>
