categoty,analysis,method
LOCATION_INFORMATION,S,<android.location.Location: float getBearing()>
LOCATION_INFORMATION,S,<android.telephony.TelephonyManager: android.telephony.CellLocation getCellLocation()>
LOCATION_INFORMATION,S,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,S,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,S,<android.location.LocationManager: java.util.List getProviders(boolean)>
LOCATION_INFORMATION,S,<android.location.Location: long getTime()>
LOCATION_INFORMATION,S,<android.telephony.cdma.CdmaCellLocation: int getNetworkId()>
LOCATION_INFORMATION,S,<android.location.Location: float getAccuracy()>
LOCATION_INFORMATION,S,<android.telephony.gsm.GsmCellLocation: int getPsc()>
LOCATION_INFORMATION,S,<android.telephony.gsm.GsmCellLocation: int getCid()>
LOCATION_INFORMATION,S,<android.telephony.TelephonyManager: int getNetworkType()>
LOCATION_INFORMATION,S,<android.telephony.gsm.GsmCellLocation: int getLac()>
LOCATION_INFORMATION,S,<android.telephony.cdma.CdmaCellLocation: int getBaseStationLatitude()>
LOCATION_INFORMATION,S,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,S,<android.location.Location: java.lang.String getProvider()>
LOCATION_INFORMATION,S,<android.telephony.cdma.CdmaCellLocation: int getSystemId()>
LOCATION_INFORMATION,S,<android.telephony.cdma.CdmaCellLocation: int getBaseStationLongitude()>
LOCATION_INFORMATION,S,<android.telephony.cdma.CdmaCellLocation: int getBaseStationId()>
LOCATION_INFORMATION,S,<android.location.Location: double getAltitude()>
LOCATION_INFORMATION,S,<android.location.Location: float getSpeed()>
CALENDAR_INFORMATION,S,<java.util.Calendar: long getTimeInMillis()>
CALENDAR_INFORMATION,S,<java.util.Calendar: java.lang.Object clone()>
CALENDAR_INFORMATION,S,<java.util.Calendar: java.util.Calendar getInstance()>
CALENDAR_INFORMATION,D,<java.util.Calendar: long getTimeInMillis()>
CALENDAR_INFORMATION,D,<java.util.Calendar: java.lang.Object clone()>
CALENDAR_INFORMATION,D,<java.util.Calendar: java.util.Calendar getInstance()>
SYSTEM_SETTINGS,S,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,S,<android.view.View: android.os.Handler getHandler()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>
NETWORK_INFORMATION,S,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,S,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,S,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
