categoty,analysis,method
NETWORK_INFORMATION,S,<android.view.View: int getWidth()>
NETWORK_INFORMATION,S,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,S,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,S,<java.util.LinkedList: java.lang.Object getFirst()>
NETWORK_INFORMATION,S,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,S,<java.lang.reflect.Array: int getLength(java.lang.Object)>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,S,<java.util.Date: java.lang.String toString()>
NETWORK_INFORMATION,S,<android.os.Messenger: android.os.IBinder getBinder()>
NETWORK_INFORMATION,S,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,S,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,S,<java.io.Reader: int read(char[])>
NETWORK_INFORMATION,S,<android.view.KeyEvent: int getUnicodeChar()>
NETWORK_INFORMATION,S,<java.util.AbstractMap: int hashCode()>
NETWORK_INFORMATION,S,<java.lang.reflect.Constructor: java.lang.annotation.Annotation[][] getParameterAnnotations()>
NETWORK_INFORMATION,S,<android.content.ContentProvider: android.content.Context getContext()>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,S,<java.nio.Buffer: java.nio.Buffer rewind()>
NETWORK_INFORMATION,S,<java.text.DateFormat: java.text.DateFormat getDateInstance(int)>
NETWORK_INFORMATION,S,<java.lang.Package: java.lang.String getName()>
NETWORK_INFORMATION,S,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,S,<java.math.BigInteger: double doubleValue()>
NETWORK_INFORMATION,S,<java.util.TimeZone: java.lang.String getDisplayName()>
NETWORK_INFORMATION,S,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,S,<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
NETWORK_INFORMATION,S,<android.net.wifi.WifiInfo: java.lang.String getMacAddress()>
NETWORK_INFORMATION,S,<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>
NETWORK_INFORMATION,S,<android.telephony.TelephonyManager: java.lang.String getSimOperator()>
NETWORK_INFORMATION,S,<java.lang.reflect.Field: java.lang.Class getDeclaringClass()>
NETWORK_INFORMATION,S,<android.net.Uri: java.lang.String encode(java.lang.String,java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.reflect.Constructor: int getModifiers()>
NETWORK_INFORMATION,S,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,S,<android.os.AsyncTask: android.os.AsyncTask$Status getStatus()>
NETWORK_INFORMATION,S,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,S,<android.widget.ArrayAdapter: android.view.View getView(int,android.view.View,android.view.ViewGroup)>
NETWORK_INFORMATION,S,<android.app.Activity: java.lang.Object getLastNonConfigurationInstance()>
NETWORK_INFORMATION,S,<android.content.Intent: java.lang.String getAction()>
NETWORK_INFORMATION,S,<android.webkit.CookieSyncManager: android.webkit.CookieSyncManager createInstance(android.content.Context)>
NETWORK_INFORMATION,S,<java.lang.Float: double doubleValue()>
NETWORK_INFORMATION,S,<java.math.BigInteger: byte[] toByteArray()>
NETWORK_INFORMATION,S,<java.util.Hashtable: java.util.Enumeration keys()>
NETWORK_INFORMATION,S,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,S,<java.lang.Class: java.lang.Package getPackage()>
NETWORK_INFORMATION,S,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,S,<android.content.Intent: android.os.Parcelable getParcelableExtra(java.lang.String)>
NETWORK_INFORMATION,S,<java.lang.Throwable: java.lang.Throwable getCause()>
NETWORK_INFORMATION,S,<android.view.View: int getPaddingTop()>
NETWORK_INFORMATION,S,<android.app.Activity: java.lang.CharSequence getTitle()>
NETWORK_INFORMATION,S,<org.json.JSONObject: java.lang.Object get(java.lang.String)>
NETWORK_INFORMATION,S,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,S,<android.database.sqlite.SQLiteQueryBuilder: android.database.Cursor query(android.database.sqlite.SQLiteDatabase,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,S,<android.os.Bundle: java.lang.String toString()>
NETWORK_INFORMATION,S,<java.security.Signature: java.security.Signature getInstance(java.lang.String)>
